,Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status,YYYY,Timestamp,Month,DD,hr
5670,9/16/18 11:00,27,20,16.7,23.9,46,574,34.0,16,0,2018,2018-09-16 11:00:00,9,16,11
5671,9/16/18 12:00,9,13,16.7,23.9,47,573,33.8,17,0,2018,2018-09-16 12:00:00,9,16,12
5672,9/16/18 13:00,14,16,16.7,24.6,43,572,33.7,16,0,2018,2018-09-16 13:00:00,9,16,13
5673,9/16/18 14:00,16,15,16.7,24.8,39,572,34.1,15,0,2018,2018-09-16 14:00:00,9,16,14
5674,9/16/18 15:00,21,15,16.7,23.9,42,572,33.3,16,0,2018,2018-09-16 15:00:00,9,16,15
5675,9/16/18 16:00,15,17,16.6,23.5,37,572,32.0,15,0,2018,2018-09-16 16:00:00,9,16,16
5676,9/16/18 17:00,21,19,16.6,22.6,40,572,31.1,16,0,2018,2018-09-16 17:00:00,9,16,17
5677,9/16/18 18:00,19,31,16.6,21.2,50,572,29.5,20,0,2018,2018-09-16 18:00:00,9,16,18
5678,9/16/18 19:00,41,62,16.6,20.1,57,573,28.3,22,0,2018,2018-09-16 19:00:00,9,16,19
5679,9/16/18 20:00,64,56,16.6,18.9,64,573,27.3,24,0,2018,2018-09-16 20:00:00,9,16,20
5680,9/16/18 21:00,40,50,16.6,18.1,69,573,26.5,26,0,2018,2018-09-16 21:00:00,9,16,21
5681,9/16/18 22:00,36,26,16.6,18.0,66,573,25.9,26,0,2018,2018-09-16 22:00:00,9,16,22
5682,9/16/18 23:00,25,23,16.6,17.7,66,573,25.8,25,0,2018,2018-09-16 23:00:00,9,16,23
5683,9/17/18 0:00,22,21,16.6,16.7,71,573,25.2,27,0,2018,2018-09-17 00:00:00,9,17,0
5684,9/17/18 1:00,28,22,16.6,16.4,72,573,24.8,27,0,2018,2018-09-17 01:00:00,9,17,1
5685,9/17/18 2:00,31,37,16.6,16.0,73,572,24.5,27,0,2018,2018-09-17 02:00:00,9,17,2
5686,9/17/18 3:00,34,36,16.6,15.3,77,572,24.0,28,0,2018,2018-09-17 03:00:00,9,17,3
5687,9/17/18 4:00,38,41,16.6,15.0,78,572,23.6,29,0,2018,2018-09-17 04:00:00,9,17,4
5688,9/17/18 5:00,43,47,16.6,14.9,78,573,23.3,29,0,2018,2018-09-17 05:00:00,9,17,5
5689,9/17/18 6:00,63,93,16.6,15.2,78,573,23.3,29,0,2018,2018-09-17 06:00:00,9,17,6
5690,9/17/18 7:00,109,104,16.6,19.2,63,573,25.9,25,0,2018,2018-09-17 07:00:00,9,17,7
5691,9/17/18 8:00,58,46,16.6,22.0,53,574,30.7,20,0,2018,2018-09-17 08:00:00,9,17,8
5692,9/17/18 9:00,38,29,16.6,20.1,60,574,31.3,19,0,2018,2018-09-17 09:00:00,9,17,9
5693,9/17/18 10:00,23,24,16.6,20.8,55,574,30.1,20,0,2018,2018-09-17 10:00:00,9,17,10
5694,9/17/18 11:00,21,28,16.6,23.6,42,573,32.5,16,0,2018,2018-09-17 11:00:00,9,17,11
5695,9/17/18 12:00,26,22,16.6,23.3,47,573,33.9,16,0,2018,2018-09-17 12:00:00,9,17,12
5696,9/17/18 13:00,19,23,16.7,24.2,44,572,34.0,16,0,2018,2018-09-17 13:00:00,9,17,13
5697,9/17/18 14:00,29,25,16.7,23.6,48,572,34.4,16,0,2018,2018-09-17 14:00:00,9,17,14
5698,9/17/18 15:00,18,25,16.7,23.0,49,572,32.5,18,0,2018,2018-09-17 15:00:00,9,17,15
5699,9/17/18 16:00,23,25,16.6,23.0,49,571,32.0,18,0,2018,2018-09-17 16:00:00,9,17,16
5700,9/17/18 17:00,22,28,16.6,22.4,49,572,32.1,18,0,2018,2018-09-17 17:00:00,9,17,17
5701,9/17/18 18:00,29,30,16.6,20.9,57,572,30.2,21,0,2018,2018-09-17 18:00:00,9,17,18
5702,9/17/18 19:00,33,38,16.6,19.9,64,572,28.8,24,0,2018,2018-09-17 19:00:00,9,17,19
5703,9/17/18 20:00,44,39,16.6,18.8,72,573,27.9,26,0,2018,2018-09-17 20:00:00,9,17,20
5704,9/17/18 21:00,33,43,16.6,18.4,76,573,27.1,28,0,2018,2018-09-17 21:00:00,9,17,21
5705,9/17/18 22:00,52,56,16.6,17.6,78,573,26.7,28,0,2018,2018-09-17 22:00:00,9,17,22
5706,9/17/18 23:00,51,58,16.6,17.2,78,573,26.2,28,0,2018,2018-09-17 23:00:00,9,17,23
5707,9/18/18 0:00,49,40,16.6,17.1,76,573,25.9,28,0,2018,2018-09-18 00:00:00,9,18,0
5708,9/18/18 1:00,28,18,16.6,16.8,80,572,25.6,30,0,2018,2018-09-18 01:00:00,9,18,1
5709,9/18/18 2:00,15,6,16.7,16.6,73,572,25.2,27,0,2018,2018-09-18 02:00:00,9,18,2
5710,9/18/18 3:00,3,4,16.6,16.6,66,572,25.1,25,0,2018,2018-09-18 03:00:00,9,18,3
5711,9/18/18 4:00,11,19,16.6,15.7,80,572,24.8,29,0,2018,2018-09-18 04:00:00,9,18,4
5712,9/18/18 5:00,17,21,16.6,15.1,84,573,24.3,30,0,2018,2018-09-18 05:00:00,9,18,5
5713,9/18/18 6:00,25,38,16.6,15.4,79,573,24.4,28,0,2018,2018-09-18 06:00:00,9,18,6
5714,9/18/18 7:00,48,51,16.6,16.5,72,573,25.1,27,0,2018,2018-09-18 07:00:00,9,18,7
5715,9/18/18 8:00,47,46,16.6,18.2,65,574,26.5,24,0,2018,2018-09-18 08:00:00,9,18,8
5716,9/18/18 9:00,41,38,16.6,20.2,55,574,29.0,21,0,2018,2018-09-18 09:00:00,9,18,9
5717,9/18/18 10:00,36,36,16.6,22.0,50,574,31.9,18,0,2018,2018-09-18 10:00:00,9,18,10
5718,9/18/18 11:00,28,19,16.6,21.7,54,574,31.9,19,0,2018,2018-09-18 11:00:00,9,18,11
5719,9/18/18 12:00,16,20,16.6,23.0,49,573,31.8,18,0,2018,2018-09-18 12:00:00,9,18,12
5720,9/18/18 13:00,26,24,16.6,24.9,37,572,34.0,14,0,2018,2018-09-18 13:00:00,9,18,13
5721,9/18/18 14:00,15,13,16.7,24.5,36,572,34.3,13,0,2018,2018-09-18 14:00:00,9,18,14
5722,9/18/18 15:00,16,11,16.6,24.9,32,572,34.1,12,0,2018,2018-09-18 15:00:00,9,18,15
5723,9/18/18 16:00,15,13,16.6,24.5,34,572,34.3,12,0,2018,2018-09-18 16:00:00,9,18,16
5724,9/18/18 17:00,13,16,16.7,23.3,34,572,32.8,13,0,2018,2018-09-18 17:00:00,9,18,17
5725,9/18/18 18:00,14,19,16.7,21.2,42,573,30.6,16,0,2018,2018-09-18 18:00:00,9,18,18
5726,9/18/18 19:00,24,38,16.6,19.7,50,573,28.5,19,0,2018,2018-09-18 19:00:00,9,18,19
5727,9/18/18 20:00,56,61,16.6,19.1,49,573,27.5,18,0,2018,2018-09-18 20:00:00,9,18,20
5728,9/18/18 21:00,47,38,16.6,18.8,49,574,27.2,19,0,2018,2018-09-18 21:00:00,9,18,21
5729,9/18/18 22:00,30,27,16.6,19.2,50,574,27.4,19,0,2018,2018-09-18 22:00:00,9,18,22
5730,9/18/18 23:00,17,18,16.6,18.8,52,574,27.3,20,0,2018,2018-09-18 23:00:00,9,18,23
5731,9/19/18 0:00,21,21,16.6,18.2,55,574,26.7,21,0,2018,2018-09-19 00:00:00,9,19,0
5732,9/19/18 1:00,14,13,16.6,17.8,57,573,26.4,22,0,2018,2018-09-19 01:00:00,9,19,1
5733,9/19/18 2:00,17,18,16.6,18.4,56,573,26.7,22,0,2018,2018-09-19 02:00:00,9,19,2
5734,9/19/18 3:00,23,30,16.6,17.7,61,573,26.9,22,0,2018,2018-09-19 03:00:00,9,19,3
5735,9/19/18 4:00,31,29,16.6,16.6,68,573,26.1,24,0,2018,2018-09-19 04:00:00,9,19,4
5736,9/19/18 5:00,35,45,16.6,16.0,69,573,25.2,25,0,2018,2018-09-19 05:00:00,9,19,5
5737,9/19/18 6:00,62,89,16.6,15.9,70,574,24.7,25,0,2018,2018-09-19 06:00:00,9,19,6
5738,9/19/18 7:00,98,80,16.6,19.6,57,574,26.8,22,0,2018,2018-09-19 07:00:00,9,19,7
5739,9/19/18 8:00,46,30,16.6,21.1,52,574,31.0,18,0,2018,2018-09-19 08:00:00,9,19,8
5740,9/19/18 9:00,29,30,16.6,22.2,49,574,32.5,17,0,2018,2018-09-19 09:00:00,9,19,9
5741,9/19/18 10:00,27,27,16.6,23.9,42,574,33.9,15,0,2018,2018-09-19 10:00:00,9,19,10
5742,9/19/18 11:00,25,26,16.6,24.7,39,574,34.9,14,0,2018,2018-09-19 11:00:00,9,19,11
5743,9/19/18 12:00,26,23,16.6,24.2,43,573,35.0,15,0,2018,2018-09-19 12:00:00,9,19,12
5744,9/19/18 13:00,18,20,16.6,24.6,36,572,34.9,13,0,2018,2018-09-19 13:00:00,9,19,13
5745,9/19/18 14:00,20,19,16.6,25.1,35,572,34.6,13,0,2018,2018-09-19 14:00:00,9,19,14
5746,9/19/18 15:00,20,22,16.6,24.3,38,572,34.3,14,0,2018,2018-09-19 15:00:00,9,19,15
5747,9/19/18 16:00,21,19,16.6,23.4,42,572,33.0,15,0,2018,2018-09-19 16:00:00,9,19,16
5748,9/19/18 17:00,15,17,16.7,22.5,41,572,30.9,16,0,2018,2018-09-19 17:00:00,9,19,17
5749,9/19/18 18:00,15,24,16.6,21.5,47,573,29.6,19,0,2018,2018-09-19 18:00:00,9,19,18
5750,9/19/18 19:00,29,33,16.6,20.2,58,573,28.6,22,0,2018,2018-09-19 19:00:00,9,19,19
5751,9/19/18 20:00,30,29,16.6,19.1,64,574,27.6,24,0,2018,2018-09-19 20:00:00,9,19,20
5752,9/19/18 21:00,25,25,16.6,18.6,66,574,27.0,25,0,2018,2018-09-19 21:00:00,9,19,21
5753,9/19/18 22:00,40,57,16.6,17.5,71,574,26.3,26,0,2018,2018-09-19 22:00:00,9,19,22
5754,9/19/18 23:00,56,47,16.6,16.9,68,574,25.4,26,0,2018,2018-09-19 23:00:00,9,19,23
5755,9/20/18 0:00,37,39,16.6,16.8,65,573,25.0,25,0,2018,2018-09-20 00:00:00,9,20,0
5756,9/20/18 1:00,35,28,16.6,16.3,69,573,24.6,27,0,2018,2018-09-20 01:00:00,9,20,1
5757,9/20/18 2:00,25,30,16.6,16.1,71,573,24.3,27,0,2018,2018-09-20 02:00:00,9,20,2
5758,9/20/18 3:00,29,35,16.6,15.6,72,573,24.0,27,0,2018,2018-09-20 03:00:00,9,20,3
5759,9/20/18 4:00,33,34,16.6,15.8,69,573,23.7,27,0,2018,2018-09-20 04:00:00,9,20,4
5760,9/20/18 5:00,42,55,16.6,15.5,72,573,23.6,27,0,2018,2018-09-20 05:00:00,9,20,5
5761,9/20/18 6:00,62,89,16.6,15.8,72,573,23.5,28,0,2018,2018-09-20 06:00:00,9,20,6
5762,9/20/18 7:00,105,107,16.6,18.5,63,574,25.4,24,0,2018,2018-09-20 07:00:00,9,20,7
5763,9/20/18 8:00,67,44,16.6,20.9,53,574,29.5,20,0,2018,2018-09-20 08:00:00,9,20,8
5764,9/20/18 9:00,40,33,16.6,21.0,54,574,31.7,18,0,2018,2018-09-20 09:00:00,9,20,9
5765,9/20/18 10:00,24,29,16.6,21.8,52,574,32.7,18,0,2018,2018-09-20 10:00:00,9,20,10
5766,9/20/18 11:00,24,20,16.6,22.0,50,574,32.2,18,0,2018,2018-09-20 11:00:00,9,20,11
5767,9/20/18 12:00,21,27,16.6,23.1,45,573,32.7,16,0,2018,2018-09-20 12:00:00,9,20,12
5768,9/20/18 13:00,26,26,16.6,23.5,42,573,33.1,15,0,2018,2018-09-20 13:00:00,9,20,13
5769,9/20/18 14:00,25,28,16.6,23.7,45,572,33.2,16,0,2018,2018-09-20 14:00:00,9,20,14
5770,9/20/18 15:00,21,19,16.6,23.3,43,572,33.0,16,0,2018,2018-09-20 15:00:00,9,20,15
5771,9/20/18 16:00,20,25,16.6,23.0,41,572,32.4,15,0,2018,2018-09-20 16:00:00,9,20,16
5772,9/20/18 17:00,26,30,16.6,22.7,41,572,31.7,16,0,2018,2018-09-20 17:00:00,9,20,17
5773,9/20/18 18:00,26,25,16.6,21.1,45,572,30.1,17,0,2018,2018-09-20 18:00:00,9,20,18
5774,9/20/18 19:00,27,51,16.6,19.9,51,573,28.4,19,0,2018,2018-09-20 19:00:00,9,20,19
5775,9/20/18 20:00,82,85,16.6,18.8,57,573,27.4,21,0,2018,2018-09-20 20:00:00,9,20,20
5776,9/20/18 21:00,52,30,16.6,18.6,58,573,26.8,22,0,2018,2018-09-20 21:00:00,9,20,21
5777,9/20/18 22:00,26,24,16.6,18.7,59,573,26.7,23,0,2018,2018-09-20 22:00:00,9,20,22
5778,9/20/18 23:00,25,21,16.6,18.2,63,573,26.4,24,0,2018,2018-09-20 23:00:00,9,20,23
5779,9/21/18 0:00,17,15,16.6,18.0,64,573,26.3,25,0,2018,2018-09-21 00:00:00,9,21,0
5780,9/21/18 1:00,13,15,16.6,18.2,64,573,26.3,25,0,2018,2018-09-21 01:00:00,9,21,1
5781,9/21/18 2:00,12,9,16.7,16.9,70,572,25.5,26,0,2018,2018-09-21 02:00:00,9,21,2
5782,9/21/18 3:00,7,9,16.6,16.4,67,572,24.9,25,0,2018,2018-09-21 03:00:00,9,21,3
5783,9/21/18 4:00,9,20,16.6,15.5,77,572,24.5,28,0,2018,2018-09-21 04:00:00,9,21,4
5784,9/21/18 5:00,27,31,16.6,15.4,78,573,24.1,28,0,2018,2018-09-21 05:00:00,9,21,5
5785,9/21/18 6:00,58,118,16.6,15.5,77,573,23.9,27,0,2018,2018-09-21 06:00:00,9,21,6
5786,9/21/18 7:00,120,92,16.6,18.7,60,573,26.2,23,0,2018,2018-09-21 07:00:00,9,21,7
5787,9/21/18 8:00,57,37,16.6,20.2,54,574,29.4,20,0,2018,2018-09-21 08:00:00,9,21,8
5788,9/21/18 9:00,31,32,16.6,20.9,53,574,31.3,18,0,2018,2018-09-21 09:00:00,9,21,9
5789,9/21/18 10:00,29,35,16.6,22.1,49,574,31.5,18,0,2018,2018-09-21 10:00:00,9,21,10
5790,9/21/18 11:00,29,26,16.6,21.6,48,573,30.9,18,0,2018,2018-09-21 11:00:00,9,21,11
5791,9/21/18 12:00,23,25,16.6,22.5,43,573,31.1,17,0,2018,2018-09-21 12:00:00,9,21,12
5792,9/21/18 13:00,22,22,16.6,22.9,40,572,32.1,15,0,2018,2018-09-21 13:00:00,9,21,13
5793,9/21/18 14:00,17,14,16.7,20.6,46,572,31.1,16,0,2018,2018-09-21 14:00:00,9,21,14
5794,9/21/18 15:00,17,23,16.6,21.7,44,572,30.1,17,0,2018,2018-09-21 15:00:00,9,21,15
5795,9/21/18 16:00,22,28,16.6,21.4,47,572,30.4,18,0,2018,2018-09-21 16:00:00,9,21,16
5796,9/21/18 17:00,24,20,16.6,20.2,57,572,29.4,21,0,2018,2018-09-21 17:00:00,9,21,17
5797,9/21/18 18:00,18,14,16.7,18.2,64,573,27.5,23,0,2018,2018-09-21 18:00:00,9,21,18
5798,9/21/18 19:00,24,31,16.6,18.0,62,573,26.5,24,0,2018,2018-09-21 19:00:00,9,21,19
5799,9/21/18 20:00,28,25,16.6,18.3,58,573,26.3,23,0,2018,2018-09-21 20:00:00,9,21,20
5800,9/21/18 21:00,21,15,16.6,18.0,58,573,26.2,23,0,2018,2018-09-21 21:00:00,9,21,21
5801,9/21/18 22:00,11,17,16.6,17.9,58,574,26.1,23,0,2018,2018-09-21 22:00:00,9,21,22
5802,9/21/18 23:00,17,16,16.6,18.0,59,574,26.2,23,0,2018,2018-09-21 23:00:00,9,21,23
5803,9/22/18 0:00,13,13,16.6,17.0,68,574,25.9,25,0,2018,2018-09-22 00:00:00,9,22,0
5804,9/22/18 1:00,10,6,16.7,16.2,65,573,25.2,24,0,2018,2018-09-22 01:00:00,9,22,1
5805,9/22/18 2:00,9,8,16.7,16.8,58,573,24.9,23,0,2018,2018-09-22 02:00:00,9,22,2
5806,9/22/18 3:00,10,14,16.6,17.2,57,573,25.5,22,0,2018,2018-09-22 03:00:00,9,22,3
5807,9/22/18 4:00,18,19,16.6,16.4,64,573,25.5,24,0,2018,2018-09-22 04:00:00,9,22,4
5808,9/22/18 5:00,20,35,16.6,15.2,72,573,24.7,25,0,2018,2018-09-22 05:00:00,9,22,5
5809,9/22/18 6:00,61,98,16.6,15.3,73,574,23.8,26,0,2018,2018-09-22 06:00:00,9,22,6
5810,9/22/18 7:00,74,47,16.6,18.1,59,574,26.2,23,0,2018,2018-09-22 07:00:00,9,22,7
5811,9/22/18 8:00,45,53,16.6,20.0,53,574,29.5,19,0,2018,2018-09-22 08:00:00,9,22,8
5812,9/22/18 9:00,47,38,16.6,21.5,49,574,31.6,17,0,2018,2018-09-22 09:00:00,9,22,9
5813,9/22/18 10:00,31,21,16.6,22.7,42,574,32.9,15,0,2018,2018-09-22 10:00:00,9,22,10
5816,9/26/18 11:00,38,32,16.6,22.4,49,574,30.4,20,0,2018,2018-09-26 11:00:00,9,26,11
5817,9/26/18 12:00,26,25,16.6,22.2,53,573,31.9,19,0,2018,2018-09-26 12:00:00,9,26,12
5818,9/26/18 13:00,31,41,16.6,22.3,49,573,31.7,18,0,2018,2018-09-26 13:00:00,9,26,13
5819,9/26/18 14:00,36,30,16.6,24.3,39,572,33.0,15,0,2018,2018-09-26 14:00:00,9,26,14
5820,9/26/18 15:00,21,19,16.7,24.5,41,572,33.8,15,0,2018,2018-09-26 15:00:00,9,26,15
5821,9/26/18 16:00,20,18,16.7,23.8,42,572,33.8,15,0,2018,2018-09-26 16:00:00,9,26,16
5822,9/26/18 17:00,16,16,16.7,22.4,44,572,31.8,17,0,2018,2018-09-26 17:00:00,9,26,17
5823,9/26/18 18:00,18,25,16.7,21.0,50,573,29.8,19,0,2018,2018-09-26 18:00:00,9,26,18
5824,9/26/18 19:00,41,84,16.6,20.1,55,573,28.8,21,0,2018,2018-09-26 19:00:00,9,26,19
5825,9/26/18 20:00,134,233,16.6,19.5,56,574,28.0,21,0,2018,2018-09-26 20:00:00,9,26,20
5831,9/27/18 2:00,108,80,16.6,15.9,69,573,24.7,25,0,2018,2018-09-27 02:00:00,9,27,2
5832,9/27/18 3:00,77,80,16.6,15.9,65,573,24.5,24,0,2018,2018-09-27 03:00:00,9,27,3
5833,9/27/18 4:00,69,56,16.6,15.8,64,573,24.5,24,0,2018,2018-09-27 04:00:00,9,27,4
5834,9/27/18 5:00,60,80,16.6,15.7,64,573,24.3,23,0,2018,2018-09-27 05:00:00,9,27,5
5835,9/27/18 6:00,88,113,16.6,15.7,64,573,24.1,23,0,2018,2018-09-27 06:00:00,9,27,6
5836,9/27/18 7:00,103,95,16.6,19.8,50,574,26.6,21,0,2018,2018-09-27 07:00:00,9,27,7
5837,9/27/18 8:00,68,52,16.6,21.1,45,574,30.6,17,0,2018,2018-09-27 08:00:00,9,27,8
5838,9/27/18 9:00,41,37,16.6,22.4,43,574,32.6,15,0,2018,2018-09-27 09:00:00,9,27,9
5839,9/27/18 10:00,29,28,16.6,23.8,39,574,33.9,14,0,2018,2018-09-27 10:00:00,9,27,10
5840,9/27/18 11:00,28,26,16.6,24.1,39,574,34.4,14,0,2018,2018-09-27 11:00:00,9,27,11
5841,9/27/18 12:00,18,20,16.6,24.1,40,573,34.5,14,0,2018,2018-09-27 12:00:00,9,27,12
5842,9/27/18 13:00,24,26,16.7,23.1,47,573,34.1,16,0,2018,2018-09-27 13:00:00,9,27,13
5843,9/27/18 14:00,23,26,16.6,23.6,44,572,33.2,16,0,2018,2018-09-27 14:00:00,9,27,14
5844,9/27/18 15:00,23,20,16.6,24.2,38,572,33.7,14,0,2018,2018-09-27 15:00:00,9,27,15
5845,9/27/18 16:00,20,16,16.7,20.5,60,572,32.4,19,0,2018,2018-09-27 16:00:00,9,27,16
5846,9/27/18 17:00,18,44,16.7,18.9,74,572,28.2,26,0,2018,2018-09-27 17:00:00,9,27,17
5847,9/27/18 18:00,63,85,16.6,19.2,71,573,27.9,26,0,2018,2018-09-27 18:00:00,9,27,18
5848,9/27/18 19:00,78,58,16.6,19.5,59,573,28.0,22,0,2018,2018-09-27 19:00:00,9,27,19
5849,9/27/18 20:00,40,25,16.6,19.1,57,573,27.6,22,0,2018,2018-09-27 20:00:00,9,27,20
5850,9/27/18 21:00,24,24,16.6,19.0,55,574,27.0,22,0,2018,2018-09-27 21:00:00,9,27,21
5851,9/27/18 22:00,21,18,16.7,19.4,49,574,26.9,20,0,2018,2018-09-27 22:00:00,9,27,22
5854,9/28/18 12:00,21,6,16.6,24.9,23,573,32.6,10,0,2018,2018-09-28 12:00:00,9,28,12
5855,9/28/18 13:00,23,29,16.6,25.8,22,572,33.9,9,0,2018,2018-09-28 13:00:00,9,28,13
5857,9/28/18 15:00,8,22,16.6,26.1,22,572,35.4,9,0,2018,2018-09-28 15:00:00,9,28,15
5858,9/28/18 16:00,28,25,16.7,25.2,23,572,34.2,9,0,2018,2018-09-28 16:00:00,9,28,16
5859,9/28/18 17:00,27,33,16.6,24.0,25,572,32.3,10,0,2018,2018-09-28 17:00:00,9,28,17
5860,9/28/18 18:00,35,41,16.6,21.9,28,572,30.4,11,0,2018,2018-09-28 18:00:00,9,28,18
5861,9/28/18 19:00,36,36,16.6,20.7,29,573,28.5,12,0,2018,2018-09-28 19:00:00,9,28,19
5862,9/28/18 20:00,34,29,16.6,20.0,30,573,27.5,13,0,2018,2018-09-28 20:00:00,9,28,20
5863,9/28/18 21:00,23,20,16.6,19.7,32,573,26.8,14,0,2018,2018-09-28 21:00:00,9,28,21
5864,9/28/18 22:00,19,20,16.6,19.3,35,573,26.4,15,0,2018,2018-09-28 22:00:00,9,28,22
5865,9/28/18 23:00,19,24,16.6,18.9,37,573,26.1,16,0,2018,2018-09-28 23:00:00,9,28,23
5866,9/29/18 0:00,23,29,16.6,18.4,40,573,25.9,17,0,2018,2018-09-29 00:00:00,9,29,0
5867,9/29/18 1:00,35,29,16.6,17.6,43,573,25.4,18,0,2018,2018-09-29 01:00:00,9,29,1
5868,9/29/18 2:00,25,22,16.6,16.4,49,572,24.7,19,0,2018,2018-09-29 02:00:00,9,29,2
5869,9/29/18 3:00,26,29,16.6,16.5,51,573,24.2,21,0,2018,2018-09-29 03:00:00,9,29,3
5870,9/29/18 4:00,25,23,16.6,16.5,51,573,23.9,21,0,2018,2018-09-29 04:00:00,9,29,4
5871,9/29/18 5:00,22,30,16.6,17.0,45,573,23.9,19,0,2018,2018-09-29 05:00:00,9,29,5
5872,9/29/18 6:00,28,40,16.6,17.9,39,573,24.3,17,0,2018,2018-09-29 06:00:00,9,29,6
5873,9/29/18 7:00,41,44,16.6,20.5,30,573,26.8,14,0,2018,2018-09-29 07:00:00,9,29,7
5874,9/29/18 8:00,41,33,16.6,22.1,28,574,29.9,12,0,2018,2018-09-29 08:00:00,9,29,8
5875,9/29/18 9:00,34,29,16.6,23.4,27,574,32.1,11,0,2018,2018-09-29 09:00:00,9,29,9
5876,9/29/18 10:00,29,28,16.6,24.1,26,574,33.3,10,0,2018,2018-09-29 10:00:00,9,29,10
5877,9/29/18 11:00,19,24,16.6,24.6,26,573,33.8,10,0,2018,2018-09-29 11:00:00,9,29,11
5878,9/29/18 12:00,23,22,16.6,25.1,26,573,34.1,10,0,2018,2018-09-29 12:00:00,9,29,12
5879,9/29/18 13:00,22,18,16.7,25.1,28,572,34.4,11,0,2018,2018-09-29 13:00:00,9,29,13
5880,9/29/18 14:00,16,22,16.7,25.4,27,572,34.6,11,0,2018,2018-09-29 14:00:00,9,29,14
5881,9/29/18 15:00,22,19,16.6,25.6,27,572,34.9,10,0,2018,2018-09-29 15:00:00,9,29,15
5882,9/29/18 16:00,19,22,16.6,25.1,27,572,34.7,10,0,2018,2018-09-29 16:00:00,9,29,16
5883,9/29/18 17:00,19,16,16.6,23.8,30,572,33.5,11,0,2018,2018-09-29 17:00:00,9,29,17
5884,9/29/18 18:00,15,28,16.6,21.7,34,572,31.2,13,0,2018,2018-09-29 18:00:00,9,29,18
5885,9/29/18 19:00,33,37,16.6,20.5,36,573,29.3,14,0,2018,2018-09-29 19:00:00,9,29,19
5886,9/29/18 20:00,28,26,16.6,19.9,38,573,28.4,15,0,2018,2018-09-29 20:00:00,9,29,20
5887,9/29/18 21:00,24,31,16.6,19.6,38,574,28.0,15,0,2018,2018-09-29 21:00:00,9,29,21
5888,9/29/18 22:00,21,20,16.6,19.1,40,574,27.3,16,0,2018,2018-09-29 22:00:00,9,29,22
5889,9/29/18 23:00,17,18,16.6,18.9,40,574,26.8,16,0,2018,2018-09-29 23:00:00,9,29,23
5890,9/30/18 0:00,17,21,16.6,18.4,42,573,26.8,17,0,2018,2018-09-30 00:00:00,9,30,0
5891,9/30/18 1:00,20,20,16.6,18.0,43,573,26.8,17,0,2018,2018-09-30 01:00:00,9,30,1
5892,9/30/18 2:00,22,28,16.6,17.1,50,573,26.4,18,0,2018,2018-09-30 02:00:00,9,30,2
5893,9/30/18 3:00,22,16,16.6,18.0,48,573,26.5,19,0,2018,2018-09-30 03:00:00,9,30,3
5894,9/30/18 4:00,16,15,16.6,17.9,49,573,26.5,19,0,2018,2018-09-30 04:00:00,9,30,4
5895,9/30/18 5:00,15,18,16.6,17.7,49,573,26.3,19,0,2018,2018-09-30 05:00:00,9,30,5
5896,9/30/18 6:00,24,28,16.6,17.5,52,574,26.2,20,0,2018,2018-09-30 06:00:00,9,30,6
5897,9/30/18 7:00,29,26,16.6,18.6,51,574,26.6,20,0,2018,2018-09-30 07:00:00,9,30,7
5898,9/30/18 8:00,25,25,16.6,20.1,45,574,28.0,18,0,2018,2018-09-30 08:00:00,9,30,8
5899,9/30/18 9:00,29,31,16.6,22.0,40,574,31.5,15,0,2018,2018-09-30 09:00:00,9,30,9
5900,9/30/18 10:00,27,24,16.7,23.2,35,574,33.3,13,0,2018,2018-09-30 10:00:00,9,30,10
5901,9/30/18 11:00,18,19,16.7,24.2,30,574,34.1,11,0,2018,2018-09-30 11:00:00,9,30,11
5902,9/30/18 12:00,16,20,16.6,24.8,29,573,34.5,11,0,2018,2018-09-30 12:00:00,9,30,12
5903,9/30/18 13:00,19,18,16.6,25.1,30,573,35.1,11,0,2018,2018-09-30 13:00:00,9,30,13
5904,9/30/18 14:00,15,19,16.6,25.0,30,572,34.2,12,0,2018,2018-09-30 14:00:00,9,30,14
5905,9/30/18 15:00,15,15,16.6,24.3,31,572,34.5,11,0,2018,2018-09-30 15:00:00,9,30,15
5906,9/30/18 16:00,14,12,16.6,23.4,34,572,33.3,12,0,2018,2018-09-30 16:00:00,9,30,16
5907,9/30/18 17:00,14,19,16.6,22.4,34,573,31.8,13,0,2018,2018-09-30 17:00:00,9,30,17
5908,9/30/18 18:00,16,21,16.7,21.2,36,573,30.2,14,0,2018,2018-09-30 18:00:00,9,30,18
5914,10/1/18 0:00,36,36,16.6,18.9,44,574,27.4,17,0,2018,2018-10-01 00:00:00,10,1,0
5917,10/1/18 5:00,45,45,16.6,14.8,64,573,21.9,26,0,2018,2018-10-01 05:00:00,10,1,5
5918,10/1/18 6:00,54,92,16.6,15.6,61,574,22.9,24,0,2018,2018-10-01 06:00:00,10,1,6
5919,10/1/18 7:00,89,94,16.6,18.1,54,574,25.7,21,0,2018,2018-10-01 07:00:00,10,1,7
5920,10/1/18 8:00,60,52,16.6,21.1,44,574,29.5,17,0,2018,2018-10-01 08:00:00,10,1,8
5921,10/1/18 9:00,43,31,16.6,21.5,38,574,31.1,14,0,2018,2018-10-01 09:00:00,10,1,9
